,id,group,slice,height,width,img_path,msk_path
9353,kidney_1_dense_zy_0621,kidney_1_dense_zy,621,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0621.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0621.tif
9354,kidney_1_dense_zy_0622,kidney_1_dense_zy,622,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0622.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0622.tif
9355,kidney_1_dense_zy_0623,kidney_1_dense_zy,623,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0623.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0623.tif
9356,kidney_1_dense_zy_0624,kidney_1_dense_zy,624,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0624.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0624.tif
9357,kidney_1_dense_zy_0625,kidney_1_dense_zy,625,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0625.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0625.tif
9358,kidney_1_dense_zy_0626,kidney_1_dense_zy,626,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0626.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0626.tif
9359,kidney_1_dense_zy_0627,kidney_1_dense_zy,627,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0627.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0627.tif
9360,kidney_1_dense_zy_0628,kidney_1_dense_zy,628,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0628.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0628.tif
9361,kidney_1_dense_zy_0629,kidney_1_dense_zy,629,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0629.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0629.tif
9362,kidney_1_dense_zy_0630,kidney_1_dense_zy,630,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0630.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0630.tif
9363,kidney_1_dense_zy_0631,kidney_1_dense_zy,631,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0631.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0631.tif
9364,kidney_1_dense_zy_0632,kidney_1_dense_zy,632,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0632.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0632.tif
9365,kidney_1_dense_zy_0633,kidney_1_dense_zy,633,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0633.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0633.tif
9366,kidney_1_dense_zy_0634,kidney_1_dense_zy,634,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0634.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0634.tif
9367,kidney_1_dense_zy_0635,kidney_1_dense_zy,635,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0635.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0635.tif
9368,kidney_1_dense_zy_0636,kidney_1_dense_zy,636,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0636.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0636.tif
9369,kidney_1_dense_zy_0637,kidney_1_dense_zy,637,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0637.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0637.tif
9370,kidney_1_dense_zy_0638,kidney_1_dense_zy,638,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0638.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0638.tif
9371,kidney_1_dense_zy_0639,kidney_1_dense_zy,639,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0639.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0639.tif
9372,kidney_1_dense_zy_0640,kidney_1_dense_zy,640,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0640.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0640.tif
9373,kidney_1_dense_zy_0641,kidney_1_dense_zy,641,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0641.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0641.tif
9374,kidney_1_dense_zy_0642,kidney_1_dense_zy,642,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0642.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0642.tif
9375,kidney_1_dense_zy_0643,kidney_1_dense_zy,643,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0643.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0643.tif
9376,kidney_1_dense_zy_0644,kidney_1_dense_zy,644,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0644.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0644.tif
9377,kidney_1_dense_zy_0645,kidney_1_dense_zy,645,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0645.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0645.tif
9378,kidney_1_dense_zy_0646,kidney_1_dense_zy,646,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0646.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0646.tif
9379,kidney_1_dense_zy_0647,kidney_1_dense_zy,647,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0647.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0647.tif
9380,kidney_1_dense_zy_0648,kidney_1_dense_zy,648,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0648.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0648.tif
9381,kidney_1_dense_zy_0649,kidney_1_dense_zy,649,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0649.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0649.tif
9382,kidney_1_dense_zy_0650,kidney_1_dense_zy,650,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0650.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0650.tif
9383,kidney_1_dense_zy_0651,kidney_1_dense_zy,651,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0651.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0651.tif
9384,kidney_1_dense_zy_0652,kidney_1_dense_zy,652,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0652.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0652.tif
9385,kidney_1_dense_zy_0653,kidney_1_dense_zy,653,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0653.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0653.tif
9386,kidney_1_dense_zy_0654,kidney_1_dense_zy,654,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0654.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0654.tif
9387,kidney_1_dense_zy_0655,kidney_1_dense_zy,655,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0655.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0655.tif
9388,kidney_1_dense_zy_0656,kidney_1_dense_zy,656,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0656.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0656.tif
9389,kidney_1_dense_zy_0657,kidney_1_dense_zy,657,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0657.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0657.tif
9390,kidney_1_dense_zy_0658,kidney_1_dense_zy,658,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0658.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0658.tif
9391,kidney_1_dense_zy_0659,kidney_1_dense_zy,659,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0659.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0659.tif
9392,kidney_1_dense_zy_0660,kidney_1_dense_zy,660,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0660.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0660.tif
9393,kidney_1_dense_zy_0661,kidney_1_dense_zy,661,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0661.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0661.tif
9394,kidney_1_dense_zy_0662,kidney_1_dense_zy,662,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0662.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0662.tif
9395,kidney_1_dense_zy_0663,kidney_1_dense_zy,663,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0663.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0663.tif
9396,kidney_1_dense_zy_0664,kidney_1_dense_zy,664,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0664.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0664.tif
9397,kidney_1_dense_zy_0665,kidney_1_dense_zy,665,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0665.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0665.tif
9398,kidney_1_dense_zy_0666,kidney_1_dense_zy,666,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0666.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0666.tif
9399,kidney_1_dense_zy_0667,kidney_1_dense_zy,667,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0667.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0667.tif
9400,kidney_1_dense_zy_0668,kidney_1_dense_zy,668,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0668.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0668.tif
9401,kidney_1_dense_zy_0669,kidney_1_dense_zy,669,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0669.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0669.tif
9402,kidney_1_dense_zy_0670,kidney_1_dense_zy,670,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0670.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0670.tif
9403,kidney_1_dense_zy_0671,kidney_1_dense_zy,671,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0671.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0671.tif
9404,kidney_1_dense_zy_0672,kidney_1_dense_zy,672,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0672.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0672.tif
9405,kidney_1_dense_zy_0673,kidney_1_dense_zy,673,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0673.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0673.tif
9406,kidney_1_dense_zy_0674,kidney_1_dense_zy,674,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0674.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0674.tif
9407,kidney_1_dense_zy_0675,kidney_1_dense_zy,675,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0675.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0675.tif
9408,kidney_1_dense_zy_0676,kidney_1_dense_zy,676,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0676.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0676.tif
9409,kidney_1_dense_zy_0677,kidney_1_dense_zy,677,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0677.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0677.tif
9410,kidney_1_dense_zy_0678,kidney_1_dense_zy,678,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0678.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0678.tif
9411,kidney_1_dense_zy_0679,kidney_1_dense_zy,679,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0679.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0679.tif
9412,kidney_1_dense_zy_0680,kidney_1_dense_zy,680,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0680.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0680.tif
9413,kidney_1_dense_zy_0681,kidney_1_dense_zy,681,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0681.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0681.tif
9414,kidney_1_dense_zy_0682,kidney_1_dense_zy,682,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0682.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0682.tif
9415,kidney_1_dense_zy_0683,kidney_1_dense_zy,683,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0683.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0683.tif
9416,kidney_1_dense_zy_0684,kidney_1_dense_zy,684,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0684.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0684.tif
9417,kidney_1_dense_zy_0685,kidney_1_dense_zy,685,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0685.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0685.tif
9418,kidney_1_dense_zy_0686,kidney_1_dense_zy,686,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0686.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0686.tif
9419,kidney_1_dense_zy_0687,kidney_1_dense_zy,687,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0687.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0687.tif
9420,kidney_1_dense_zy_0688,kidney_1_dense_zy,688,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0688.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0688.tif
9421,kidney_1_dense_zy_0689,kidney_1_dense_zy,689,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0689.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0689.tif
9422,kidney_1_dense_zy_0690,kidney_1_dense_zy,690,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0690.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0690.tif
9423,kidney_1_dense_zy_0691,kidney_1_dense_zy,691,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0691.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0691.tif
9424,kidney_1_dense_zy_0692,kidney_1_dense_zy,692,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0692.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0692.tif
9425,kidney_1_dense_zy_0693,kidney_1_dense_zy,693,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0693.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0693.tif
9426,kidney_1_dense_zy_0694,kidney_1_dense_zy,694,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0694.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0694.tif
9427,kidney_1_dense_zy_0695,kidney_1_dense_zy,695,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0695.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0695.tif
9428,kidney_1_dense_zy_0696,kidney_1_dense_zy,696,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0696.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0696.tif
9429,kidney_1_dense_zy_0697,kidney_1_dense_zy,697,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0697.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0697.tif
9430,kidney_1_dense_zy_0698,kidney_1_dense_zy,698,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0698.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0698.tif
9431,kidney_1_dense_zy_0699,kidney_1_dense_zy,699,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0699.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0699.tif
9432,kidney_1_dense_zy_0700,kidney_1_dense_zy,700,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0700.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0700.tif
9433,kidney_1_dense_zy_0701,kidney_1_dense_zy,701,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0701.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0701.tif
9434,kidney_1_dense_zy_0702,kidney_1_dense_zy,702,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0702.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0702.tif
9435,kidney_1_dense_zy_0703,kidney_1_dense_zy,703,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0703.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0703.tif
9436,kidney_1_dense_zy_0704,kidney_1_dense_zy,704,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0704.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0704.tif
9437,kidney_1_dense_zy_0705,kidney_1_dense_zy,705,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0705.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0705.tif
9438,kidney_1_dense_zy_0706,kidney_1_dense_zy,706,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0706.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0706.tif
9439,kidney_1_dense_zy_0707,kidney_1_dense_zy,707,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0707.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0707.tif
9440,kidney_1_dense_zy_0708,kidney_1_dense_zy,708,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0708.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0708.tif
9441,kidney_1_dense_zy_0709,kidney_1_dense_zy,709,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0709.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0709.tif
9442,kidney_1_dense_zy_0710,kidney_1_dense_zy,710,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0710.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0710.tif
9443,kidney_1_dense_zy_0711,kidney_1_dense_zy,711,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0711.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0711.tif
9444,kidney_1_dense_zy_0712,kidney_1_dense_zy,712,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0712.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0712.tif
9445,kidney_1_dense_zy_0713,kidney_1_dense_zy,713,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0713.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0713.tif
9446,kidney_1_dense_zy_0714,kidney_1_dense_zy,714,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0714.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0714.tif
9447,kidney_1_dense_zy_0715,kidney_1_dense_zy,715,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0715.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0715.tif
9448,kidney_1_dense_zy_0716,kidney_1_dense_zy,716,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0716.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0716.tif
9449,kidney_1_dense_zy_0717,kidney_1_dense_zy,717,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0717.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0717.tif
9450,kidney_1_dense_zy_0718,kidney_1_dense_zy,718,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0718.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0718.tif
9451,kidney_1_dense_zy_0719,kidney_1_dense_zy,719,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0719.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0719.tif
9452,kidney_1_dense_zy_0720,kidney_1_dense_zy,720,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0720.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0720.tif
9453,kidney_1_dense_zy_0721,kidney_1_dense_zy,721,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0721.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0721.tif
9454,kidney_1_dense_zy_0722,kidney_1_dense_zy,722,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0722.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0722.tif
9455,kidney_1_dense_zy_0723,kidney_1_dense_zy,723,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0723.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0723.tif
9456,kidney_1_dense_zy_0724,kidney_1_dense_zy,724,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0724.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0724.tif
9457,kidney_1_dense_zy_0725,kidney_1_dense_zy,725,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0725.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0725.tif
9458,kidney_1_dense_zy_0726,kidney_1_dense_zy,726,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0726.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0726.tif
9459,kidney_1_dense_zy_0727,kidney_1_dense_zy,727,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0727.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0727.tif
9460,kidney_1_dense_zy_0728,kidney_1_dense_zy,728,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0728.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0728.tif
9461,kidney_1_dense_zy_0729,kidney_1_dense_zy,729,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0729.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0729.tif
9462,kidney_1_dense_zy_0730,kidney_1_dense_zy,730,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0730.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0730.tif
9463,kidney_1_dense_zy_0731,kidney_1_dense_zy,731,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0731.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0731.tif
9464,kidney_1_dense_zy_0732,kidney_1_dense_zy,732,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0732.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0732.tif
9465,kidney_1_dense_zy_0733,kidney_1_dense_zy,733,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0733.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0733.tif
9466,kidney_1_dense_zy_0734,kidney_1_dense_zy,734,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0734.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0734.tif
9467,kidney_1_dense_zy_0735,kidney_1_dense_zy,735,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0735.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0735.tif
9468,kidney_1_dense_zy_0736,kidney_1_dense_zy,736,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0736.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0736.tif
9469,kidney_1_dense_zy_0737,kidney_1_dense_zy,737,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0737.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0737.tif
9470,kidney_1_dense_zy_0738,kidney_1_dense_zy,738,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0738.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0738.tif
9471,kidney_1_dense_zy_0739,kidney_1_dense_zy,739,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0739.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0739.tif
9472,kidney_1_dense_zy_0740,kidney_1_dense_zy,740,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0740.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0740.tif
9473,kidney_1_dense_zy_0741,kidney_1_dense_zy,741,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0741.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0741.tif
9474,kidney_1_dense_zy_0742,kidney_1_dense_zy,742,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0742.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0742.tif
9475,kidney_1_dense_zy_0743,kidney_1_dense_zy,743,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0743.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0743.tif
9476,kidney_1_dense_zy_0744,kidney_1_dense_zy,744,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0744.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0744.tif
9477,kidney_1_dense_zy_0745,kidney_1_dense_zy,745,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0745.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0745.tif
9478,kidney_1_dense_zy_0746,kidney_1_dense_zy,746,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0746.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0746.tif
9479,kidney_1_dense_zy_0747,kidney_1_dense_zy,747,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0747.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0747.tif
9480,kidney_1_dense_zy_0748,kidney_1_dense_zy,748,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0748.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0748.tif
9481,kidney_1_dense_zy_0749,kidney_1_dense_zy,749,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0749.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0749.tif
9482,kidney_1_dense_zy_0750,kidney_1_dense_zy,750,2279,1303,blood-vessel-segmentation/train/kidney_1_dense_zy/images/0750.tif,blood-vessel-segmentation/train/kidney_1_dense_zy/labels/0750.tif
